GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,total_pop,urban_pop,rural_pop,rural_propotion
G4001530,2010,3,7,Oklahoma,40,Woodward County,153,20081,11344,8737,0.435087894
G4100010,2010,4,9,Oregon,41,Baker County,1,16134,9518,6616,0.4100657
G4100030,2010,4,9,Oregon,41,Benton County,3,85579,69521,16058,0.187639491
G4100050,2010,4,9,Oregon,41,Clackamas County,5,375992,308018,67974,0.180785761
G4100070,2010,4,9,Oregon,41,Clatsop County,7,37039,22604,14435,0.389724345
G4100090,2010,4,9,Oregon,41,Columbia County,9,49351,27828,21523,0.436120849
G4100110,2010,4,9,Oregon,41,Coos County,11,63043,38864,24179,0.383531875
G4100130,2010,4,9,Oregon,41,Crook County,13,20978,10905,10073,0.480169702
G4100150,2010,4,9,Oregon,41,Curry County,15,22364,13702,8662,0.387318905
G4100170,2010,4,9,Oregon,41,Deschutes County,17,157733,114130,43603,0.276435495
G4100190,2010,4,9,Oregon,41,Douglas County,19,107667,63332,44335,0.411778911
G4100210,2010,4,9,Oregon,41,Gilliam County,21,1871,0,1871,1
G4100230,2010,4,9,Oregon,41,Grant County,23,7445,0,7445,1
G4100250,2010,4,9,Oregon,41,Harney County,25,7422,4131,3291,0.443411479
G4100270,2010,4,9,Oregon,41,Hood River County,27,22346,10687,11659,0.521748859
G4100290,2010,4,9,Oregon,41,Jackson County,29,203206,162458,40748,0.200525575
G4100310,2010,4,9,Oregon,41,Jefferson County,31,21720,8010,13710,0.63121547
G4100330,2010,4,9,Oregon,41,Josephine County,33,82713,45522,37191,0.449639114
G4100350,2010,4,9,Oregon,41,Klamath County,35,66380,41434,24946,0.375805966
G4100370,2010,4,9,Oregon,41,Lake County,37,7895,2895,5000,0.633312223
G4100390,2010,4,9,Oregon,41,Lane County,39,351715,290084,61631,0.175229945
G4100410,2010,4,9,Oregon,41,Lincoln County,41,46034,28730,17304,0.375896077
G4100430,2010,4,9,Oregon,41,Linn County,43,116672,79759,36913,0.31638268
G4100450,2010,4,9,Oregon,41,Malheur County,45,31313,16152,15161,0.484175901
G4100470,2010,4,9,Oregon,41,Marion County,47,315335,274046,41289,0.13093694
G4100490,2010,4,9,Oregon,41,Morrow County,49,11173,6048,5125,0.458695068
G4100510,2010,4,9,Oregon,41,Multnomah County,51,735334,725464,9870,0.013422472
G4100530,2010,4,9,Oregon,41,Polk County,53,75403,60378,15025,0.199262629
G4100550,2010,4,9,Oregon,41,Sherman County,55,1765,0,1765,1
G4100570,2010,4,9,Oregon,41,Tillamook County,57,25250,7675,17575,0.696039604
G4100590,2010,4,9,Oregon,41,Umatilla County,59,75889,53831,22058,0.290661361
G4100610,2010,4,9,Oregon,41,Union County,61,25748,14909,10839,0.420964735
G4100630,2010,4,9,Oregon,41,Wallowa County,63,7008,0,7008,1
G4100650,2010,4,9,Oregon,41,Wasco County,65,25213,16876,8337,0.330662753
G4100670,2010,4,9,Oregon,41,Washington County,67,529710,500099,29611,0.055900398
G4100690,2010,4,9,Oregon,41,Wheeler County,69,1441,0,1441,1
G4100710,2010,4,9,Oregon,41,Yamhill County,71,99193,76772,22421,0.226034095
G4200010,2010,1,2,Pennsylvania,42,Adams County,1,101407,46976,54431,0.536757818
G4200030,2010,1,2,Pennsylvania,42,Allegheny County,3,1223348,1192932,30416,0.024862917
G4200050,2010,1,2,Pennsylvania,42,Armstrong County,5,68941,22415,46526,0.674866915
G4200070,2010,1,2,Pennsylvania,42,Beaver County,7,170539,126493,44046,0.258275233
G4200090,2010,1,2,Pennsylvania,42,Bedford County,9,49762,8064,41698,0.837948636
G4200110,2010,1,2,Pennsylvania,42,Berks County,11,411442,313782,97660,0.237360308
G4200130,2010,1,2,Pennsylvania,42,Blair County,13,127089,97311,29778,0.234308241
G4200150,2010,1,2,Pennsylvania,42,Bradford County,15,62622,17425,45197,0.721743157
G4200170,2010,1,2,Pennsylvania,42,Bucks County,17,625249,570042,55207,0.088296023
G4200190,2010,1,2,Pennsylvania,42,Butler County,19,183862,106706,77156,0.419640818
G4200210,2010,1,2,Pennsylvania,42,Cambria County,21,143679,97693,45986,0.320060691
G4200230,2010,1,2,Pennsylvania,42,Cameron County,23,5085,2677,2408,0.473549656
G4200250,2010,1,2,Pennsylvania,42,Carbon County,25,65249,34476,30773,0.471624086
G4200270,2010,1,2,Pennsylvania,42,Centre County,27,153990,104378,49612,0.322176765
G4200290,2010,1,2,Pennsylvania,42,Chester County,29,498886,432651,66235,0.132765802
G4200310,2010,1,2,Pennsylvania,42,Clarion County,31,39988,9373,30615,0.765604681
G4200330,2010,1,2,Pennsylvania,42,Clearfield County,33,81642,37678,43964,0.538497342
